,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
30,54.23112711906433,1.2775032237718469,2.574211597442627,0.060507649333172715,25,0.1,"{'C': 25, 'gamma': 0.1}",0.9148831488314884,0.9190651906519065,0.9212598425196851,0.9266732283464567,0.9156003937007874,0.9194961125873438,0.0042722309716460415,3,0.9981546410776896,0.9974780094728425,0.9982162627629475,0.9980317382211834,0.9985238036658876,0.9980808910401102,0.0003422917905003031
31,87.639080619812,1.1270270320116909,4.53588490486145,0.025901641500440088,25,0.5,"{'C': 25, 'gamma': 0.5}",0.9126691266912669,0.9202952029520295,0.921013779527559,0.921505905511811,0.9165846456692913,0.9184135419742151,0.0033529456464124964,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
32,187.29127345085143,14.81599925930682,6.922618246078491,0.06432058151000122,25,10,"{'C': 25, 'gamma': 10}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
33,194.76137795448304,16.87653533068724,7.230681037902832,0.01225568073508245,25,30,"{'C': 25, 'gamma': 30}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34,195.1420726776123,17.05967009697615,7.241999387741089,0.014621576921007963,25,50,"{'C': 25, 'gamma': 50}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
35,194.85032925605773,17.006013973696223,7.265437459945678,0.03636628232931506,25,100,"{'C': 25, 'gamma': 100}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
36,14.173494052886962,0.1911192150149338,1.870265293121338,0.033672904671492754,30,0.001,"{'C': 30, 'gamma': 0.001}",0.845510455104551,0.8546125461254612,0.8464566929133859,0.8494094488188977,0.8535925196850394,0.8499163468162583,0.0036663375598165464,59,0.858030386910254,0.8652887986713416,0.864743510886948,0.861606593676959,0.8664042317628244,0.8632147043816654,0.003042215280061472
37,13.285215902328492,0.26858390957862843,1.3477559566497803,0.011190064260827578,30,0.01,"{'C': 30, 'gamma': 0.01}",0.8760147601476015,0.8836408364083641,0.8875492125984252,0.8828740157480315,0.8875492125984252,0.8835252435783879,0.004224560905545855,52,0.938365011994833,0.9411330503782985,0.9367695903555173,0.9373846721613974,0.9382457866896298,0.9383796223159353,0.001495434402074724
38,37.581199979782106,0.509011788865432,1.7038510322570801,0.014617619666926164,30,0.05,"{'C': 30, 'gamma': 0.05}",0.9097170971709717,0.9116851168511685,0.9168307086614174,0.922244094488189,0.9168307086614174,0.9154610766656825,0.004404869247807185,43,0.9925570523466815,0.990957741280679,0.9912043301759134,0.9913273465370894,0.9914503628982655,0.9914993666477256,0.0005533707403952444
39,54.08128256797791,1.068873079748069,2.5342273712158203,0.02978947477551817,30,0.1,"{'C': 30, 'gamma': 0.1}",0.9146371463714638,0.9193111931119311,0.9212598425196851,0.9271653543307087,0.9151082677165354,0.9194961125873438,0.0045786557761136985,3,0.9985237128621517,0.9982161530417666,0.9987083282076517,0.9984007873047115,0.9987698363882397,0.9985237635609042,0.000202169898265564
40,87.41444697380066,0.9173434673705994,4.535723781585693,0.022435525953749712,30,0.5,"{'C': 30, 'gamma': 0.5}",0.9126691266912669,0.9202952029520295,0.921013779527559,0.921505905511811,0.9165846456692913,0.9184135419742151,0.0033529456464124964,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
41,187.34150323867797,15.305224094977165,6.934340906143189,0.05747847428688133,30,10,"{'C': 30, 'gamma': 10}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
42,194.60182828903197,16.78042476183434,7.3079140186309814,0.06460895837299087,30,30,"{'C': 30, 'gamma': 30}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
