,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
27,31.629691648483277,0.5599414540448086,0.4050882339477539,0.07817961804116735,30,5,30,50,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 30, 'n_estimators': 50}",0.4902634593356242,0.47664670658682634,0.46411483253588515,0.5,0.5024038461538461,0.48668612102266406,0.014472454756941347,19
28,86.94302525520325,0.7572658261352613,0.9312617778778076,0.01435715347339228,30,5,30,140,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 30, 'n_estimators': 140}",0.5109826589595377,0.4869358669833729,0.4819277108433735,0.5127582017010935,0.5006045949214027,0.49864302121303034,0.0124242567665167,1
29,49.985528802871706,0.28367003136113866,0.5495910167694091,0.10293314382789549,30,5,30,80,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 30, 'n_estimators': 80}",0.503448275862069,0.4827586206896552,0.47642079806529625,0.5030229746070133,0.48915662650602404,0.4909626880424504,0.010801804066447028,7
30,23.89886474609375,0.39275832136451216,0.28280134201049806,0.07386433098833696,30,5,150,50,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 150, 'n_estimators': 50}",0.4361036639857015,0.4368231046931408,0.4331450094161958,0.4539411206077873,0.4588014981273408,0.4437621255804432,0.010481361234524976,33
31,66.49508447647095,0.8900366234461039,0.8355947494506836,0.1635428127345507,30,5,150,140,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 150, 'n_estimators': 140}",0.4406165004533091,0.4393801276207839,0.4368471035137701,0.4548049476688868,0.45640074211502785,0.4456093928479387,0.00826438790858836,31
32,38.24179186820984,0.31854956468105045,0.49915552139282227,0.09679579025056659,30,5,150,80,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 150, 'n_estimators': 80}",0.4434470377019748,0.4363636363636363,0.4308560677328316,0.4573055028462998,0.4669187145557655,0.4469778443197652,0.013336094874168326,30
33,20.03084216117859,0.3680185363396474,0.3244314193725586,0.09948742228010406,30,5,300,50,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 300, 'n_estimators': 50}",0.41490262489415747,0.40920716112531963,0.4061172472387426,0.4275741710296684,0.43485763589301124,0.41853141087220563,0.010977117062646393,55
34,55.553704023361206,0.6084652705364615,0.689490556716919,0.005407581750440026,30,5,300,140,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 300, 'n_estimators': 140}",0.42702251876563796,0.4201537147736977,0.41093474426807763,0.4272013949433305,0.4422907488986784,0.4255207721395917,0.010274419978723456,41
35,32.33038949966431,0.3232084770768494,0.45232210159301756,0.1298523193283113,30,5,300,80,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 300, 'n_estimators': 80}",0.4246575342465754,0.41442953020134227,0.404802744425386,0.4264049955396968,0.43500424808836025,0.42106016457209045,0.01043233034921334,51
36,141.41449728012086,0.7225616029475783,0.33223662376403806,0.10744476703597185,30,25,30,50,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 30, 'n_estimators': 50}",0.49035187287173676,0.4905239687848384,0.4637002341920374,0.49472450175849947,0.48769050410316533,0.48539870385869066,0.011079714119795464,21
37,400.6987799167633,2.9800317087898986,1.0071621894836427,0.12515517636438883,30,25,30,140,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 30, 'n_estimators': 140}",0.4860022396416574,0.48568155784650624,0.4624277456647399,0.5023364485981309,0.512396694214876,0.48976856649172046,0.017019151576218333,11
38,228.70953092575073,1.9455513624312446,0.5457880973815918,0.09863501182732706,30,25,30,80,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 30, 'n_estimators': 80}",0.49830890642615555,0.4791901012373453,0.4568764568764569,0.5110851808634773,0.5041617122473245,0.48992529668859064,0.019636782814146683,10
39,107.82781419754028,0.837873594582743,0.36826162338256835,0.09265712251027829,30,25,150,50,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 150, 'n_estimators': 50}",0.4212271973466003,0.426890756302521,0.3908241291418862,0.4395410414827891,0.42639593908629436,0.42097583741216926,0.016236314613377264,52
40,308.7381811141968,2.098747777745573,0.7360628604888916,0.10877414075467283,30,25,150,140,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 150, 'n_estimators': 140}",0.42642140468227424,0.42614601018675724,0.39723661485319517,0.4321959755030621,0.4367816091954022,0.4237565851695233,0.01383403998782146,45
41,176.18609275817872,1.7234880490210496,0.5677497386932373,0.14166282658895718,30,25,150,80,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 150, 'n_estimators': 80}",0.42542372881355933,0.42869057547956635,0.3983122362869198,0.43199999999999994,0.4347826086956522,0.4238419855385327,0.01314492651426801,44
42,91.7862696647644,1.4785475217367419,0.25818352699279784,0.010796092085678824,30,25,300,50,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 300, 'n_estimators': 50}",0.38017751479289935,0.39170506912442393,0.36700077101002315,0.41050903119868637,0.4025157232704402,0.3903806176368887,0.015523022747629652,71
43,255.7664487361908,0.8668056092006651,0.6517700672149658,0.12346705319054627,30,25,300,140,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 300, 'n_estimators': 140}",0.3960092095165004,0.3897667419112114,0.3691588785046729,0.4029008863819501,0.40971659919028347,0.39351070901632723,0.013885142725825446,65
44,147.25380425453187,0.8345300350507746,0.4402449131011963,0.11009986737646121,30,25,300,80,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 300, 'n_estimators': 80}",0.3935185185185185,0.38871951219512196,0.36349693251533743,0.4127243066884176,0.4060751398880895,0.3929069421556209,0.017022597993264093,68
45,283.85979356765745,3.3797858355078616,0.46805477142333984,0.18919280545874895,30,50,30,50,"{'max_depth': 30, 'max_features': 50, 'min_samples_leaf': 30, 'n_estimators': 50}",0.47694038245219356,0.4747706422018349,0.45990566037735847,0.48616125150421186,0.49350649350649356,0.47825675644404925,0.011363286407007301,26
46,800.6568310260773,5.9017216441635,0.8528066158294678,0.17554150861929083,30,50,30,140,"{'max_depth': 30, 'max_features': 50, 'min_samples_leaf': 30, 'n_estimators': 140}",0.5039370078740157,0.4913494809688581,0.45283018867924524,0.4994026284348865,0.4976303317535545,0.4890313946300297,0.01854466202401144,14
47,454.55665650367735,4.081044834868463,0.5029531955718994,0.00842638239305777,30,50,30,80,"{'max_depth': 30, 'max_features': 50, 'min_samples_leaf': 30, 'n_estimators': 80}",0.5,0.4948216340621403,0.4475524475524476,0.4847058823529412,0.5146341463414634,0.4883439693089138,0.022565446133144,16
48,216.5201108455658,1.7124958169760285,0.24568743705749513,0.013874208049027257,30,50,150,50,"{'max_depth': 30, 'max_features': 50, 'min_samples_leaf': 150, 'n_estimators': 50}",0.42444260941370765,0.4226289517470882,0.38558256496227994,0.4265975820379966,0.4202401372212693,0.41589920996224106,0.015300964551877658,56
49,610.4986546993256,3.64184430434135,0.7817607879638672,0.10805402241744809,30,50,150,140,"{'max_depth': 30, 'max_features': 50, 'min_samples_leaf': 150, 'n_estimators': 140}",0.4228187919463087,0.42026578073089693,0.39427127211457463,0.4361424847958297,0.4265975820379966,0.4200194578501308,0.013957060731073348,54
50,348.32217593193053,2.730791314707403,0.48694672584533694,0.016193106080433648,30,50,150,80,"{'max_depth': 30, 'max_features': 50, 'min_samples_leaf': 150, 'n_estimators': 80}",0.4142502071251036,0.4138499587798845,0.38770281810418444,0.43144104803493444,0.41156462585034015,0.4117619764834802,0.01397573463109455,62
51,179.46695051193237,2.3614562835297392,0.3261584758758545,0.08843253815752494,30,50,300,50,"{'max_depth': 30, 'max_features': 50, 'min_samples_leaf': 300, 'n_estimators': 50}",0.37781109445277355,0.36363636363636365,0.3532110091743119,0.3868065967016492,0.38262195121951215,0.37281789449361097,0.012533162337326672,79
52,517.2644922733307,7.333986911533351,0.7379251956939697,0.08381317983088293,30,50,300,140,"{'max_depth': 30, 'max_features': 50, 'min_samples_leaf': 300, 'n_estimators': 140}",0.390909090909091,0.37047970479704795,0.34566037735849053,0.390282131661442,0.36592592592592593,0.3726532429658269,0.01686815665115936,80
53,297.48918704986573,1.4048706424278683,0.47968249320983886,0.018319889017677064,30,50,300,80,"{'max_depth': 30, 'max_features': 50, 'min_samples_leaf': 300, 'n_estimators': 80}",0.3825956489122281,0.3682256867112101,0.3522388059701492,0.38928289992119774,0.3735933983495874,0.3731882139015173,0.012737119047733725,78
54,32.7479576587677,0.18882263625431064,0.29556999206542967,0.09080256320429789,50,5,30,50,"{'max_depth': 50, 'max_features': 5, 'min_samples_leaf': 30, 'n_estimators': 50}",0.5017341040462427,0.47251461988304094,0.46706586826347307,0.5120772946859904,0.4940617577197149,0.4894919338577031,0.017157733137112666,12
55,91.09309906959534,0.8707676958893948,1.0101823329925537,0.06038520820631716,50,5,30,140,"{'max_depth': 50, 'max_features': 5, 'min_samples_leaf': 30, 'n_estimators': 140}",0.49061032863849763,0.48218527315914494,0.4728132387706856,0.515815085158151,0.4902912621359224,0.490343063878067,0.014301340364587018,8
56,51.96244406700134,0.6697847341651878,0.5741474628448486,0.10252109721383242,50,5,30,80,"{'max_depth': 50, 'max_features': 5, 'min_samples_leaf': 30, 'n_estimators': 80}",0.495906432748538,0.4734982332155477,0.4600715137067938,0.512883435582822,0.5041617122473245,0.4893049152558639,0.019619001295293734,13
57,24.840959215164183,0.5655955129867768,0.3294193744659424,0.10616295363589673,50,5,150,50,"{'max_depth': 50, 'max_features': 5, 'min_samples_leaf': 150, 'n_estimators': 50}",0.4390243902439024,0.4249547920433997,0.423728813559322,0.45600756859034997,0.4583333333333334,0.4404096432102656,0.014720527678328411,35
58,70.60888404846192,0.4587619330982799,0.816375732421875,0.08923223253390694,50,5,150,140,"{'max_depth': 50, 'max_features': 5, 'min_samples_leaf': 150, 'n_estimators': 140}",0.4528985507246377,0.44686648501362397,0.4290976058931861,0.460952380952381,0.4567078972407231,0.449304937666983,0.011114033257018069,28
59,39.832527828216556,0.36780894482709653,0.4871397018432617,0.008465968093692442,50,5,150,80,"{'max_depth': 50, 'max_features': 5, 'min_samples_leaf': 150, 'n_estimators': 80}",0.4442477876106195,0.4339963833634719,0.42817423540315114,0.4555765595463138,0.4566037735849056,0.44371979986898985,0.01134023414445848,34
60,21.75952296257019,0.451998946462331,0.24517416954040527,0.017664565547190484,50,5,300,50,"{'max_depth': 50, 'max_features': 5, 'min_samples_leaf': 300, 'n_estimators': 50}",0.42772612003381233,0.4094616639477977,0.4195298372513562,0.4230438521066208,0.4350877192982456,0.4229703066194381,0.008529366272838462,47
61,57.82633819580078,0.9885517715965938,0.7683670997619629,0.08232460065265698,50,5,300,140,"{'max_depth': 50, 'max_features': 5, 'min_samples_leaf': 300, 'n_estimators': 140}",0.4248088360237893,0.41562759767248547,0.4058469475494411,0.4448430493273543,0.44326241134751776,0.4268775647690836,0.015259342106088477,38
62,33.140232515335086,0.4124899497009402,0.3910359382629395,0.09770738516413367,50,5,300,80,"{'max_depth': 50, 'max_features': 5, 'min_samples_leaf': 300, 'n_estimators': 80}",0.42628475147430495,0.4274678111587983,0.42105263157894735,0.4392857142857143,0.4411247803163444,0.4310426694638071,0.0078076390879300295,37
63,144.34432048797606,0.7180084123924327,0.3674613475799561,0.0935661982927528,50,25,30,50,"{'max_depth': 50, 'max_features': 25, 'min_samples_leaf': 30, 'n_estimators': 50}",0.47757847533632286,0.4701986754966887,0.4421052631578948,0.5011876484560571,0.4988235294117647,0.4779786789816231,0.021543102441972925,27
64,401.3830810546875,1.534234095457293,0.8504273414611816,0.06768910989646867,50,25,30,140,"{'max_depth': 50, 'max_features': 25, 'min_samples_leaf': 30, 'n_estimators': 140}",0.4921700223713646,0.4897025171624714,0.46063454759106937,0.5035294117647059,0.5041816009557945,0.4900438292400586,0.01581872082381693,9
