,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
32,39.088995695114136,0.6207803101129008,0.5403842926025391,0.14099421061375933,30,5,150,80,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 150, 'n_estimators': 80}",0.7351190476190477,0.7223880597014926,0.6805970149253732,0.7044776119402985,0.7313432835820896,0.7147870047389832,0.020102347760117104,51,0.8261194029850746,0.8098434004474273,0.8262490678598061,0.8128262490678598,0.8023862788963461,0.8154848798513028,0.009374740319063237
33,20.753957653045653,0.5823077819474016,0.23556833267211913,0.002334375422787808,30,5,300,50,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 300, 'n_estimators': 50}",0.7559523809523809,0.7432835820895523,0.7164179104477612,0.7283582089552239,0.7373134328358208,0.736267040589648,0.013375198446792014,25,0.8044776119402985,0.7822520507084265,0.8068605518269948,0.7994034302759135,0.7934377330350485,0.7972862755573364,0.008817070097447222
34,57.44364666938782,0.7095627047965646,0.7959661960601807,0.11071061739626253,30,5,300,140,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 300, 'n_estimators': 140}",0.7529761904761905,0.746268656716418,0.7104477611940299,0.7283582089552239,0.7492537313432835,0.7374624366813003,0.015936962080615354,20,0.8044776119402985,0.8053691275167785,0.8068605518269948,0.7994034302759135,0.7926920208799404,0.8017605484879852,0.005180897793093455
35,32.50331339836121,0.3639507601498901,0.47533717155456545,0.018806294916390142,30,5,300,80,"{'max_depth': 30, 'max_features': 5, 'min_samples_leaf': 300, 'n_estimators': 80}",0.7648809523809523,0.7223880597014926,0.6955223880597015,0.7373134328358208,0.7522388059701492,0.7344717208242253,0.0241317214028226,29,0.7940298507462686,0.7800149142431022,0.8046234153616704,0.7994034302759135,0.7934377330350485,0.7943018687324006,0.008215814601972725
36,144.83837900161743,1.6534786698759247,0.3482481002807617,0.12228883089559817,30,25,30,50,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 30, 'n_estimators': 50}",0.6666666666666666,0.6537313432835821,0.5701492537313433,0.6477611940298508,0.6298507462686567,0.633635091935265,0.033879893737343014,58,0.8888059701492538,0.8978374347501864,0.8769574944071589,0.883668903803132,0.8903803131991052,0.8875300232617672,0.0069668003363603
37,414.71666111946104,3.8409895505462908,1.057152509689331,0.11015240257696028,30,25,30,140,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 30, 'n_estimators': 140}",0.6547619047619048,0.6298507462686567,0.591044776119403,0.6388059701492538,0.6537313432835821,0.6336410269431171,0.02326004737325595,57,0.8873134328358209,0.8859060402684564,0.8814317673378076,0.8859060402684564,0.8888888888888888,0.885889233919886,0.002485793463756142
38,236.7108865261078,3.550834572769095,0.611235237121582,0.10857129966794503,30,25,30,80,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 30, 'n_estimators': 80}",0.6666666666666666,0.6447761194029851,0.5761194029850746,0.6417910447761194,0.6328358208955224,0.6324411795955759,0.03027665204442157,62,0.8917910447761194,0.8903803131991052,0.8814317673378076,0.8844146159582401,0.8859060402684564,0.8867847563079458,0.0038219144850169364
39,111.47101969718933,1.1685479306157158,0.3022154808044434,0.08928200652281816,30,25,150,50,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 150, 'n_estimators': 50}",0.75,0.7611940298507462,0.6925373134328359,0.746268656716418,0.7343283582089553,0.7368669642634186,0.023765706197537328,23,0.8246268656716418,0.8187919463087249,0.8076062639821029,0.8217747949291574,0.8262490678598061,0.8198097877502868,0.006610473731935711
40,319.3286830425262,3.647311475551941,0.8939944267272949,0.14572948955714982,30,25,150,140,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 150, 'n_estimators': 140}",0.75,0.7582089552238805,0.6985074626865672,0.7402985074626866,0.746268656716418,0.7386578327729524,0.020896929086114804,16,0.8171641791044776,0.8202833706189411,0.8076062639821029,0.819537658463833,0.8240119313944817,0.8177206807127673,0.005514702941860382
41,183.03364443778992,1.1877098093458471,0.5027579307556153,0.027967099632753834,30,25,150,80,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 150, 'n_estimators': 80}",0.7619047619047619,0.7582089552238805,0.6835820895522388,0.7253731343283583,0.7283582089552239,0.7314884237269652,0.028218489382476057,34,0.8194029850746268,0.814317673378076,0.8158090976882924,0.814317673378076,0.814317673378076,0.8156330205794294,0.001971499440712026
